tempid,latitude,longitude,startstation,endstation,count
34,40.69218,-74.01894,Soissons Landing,Picnic Point,1105
34,40.69214,-74.01928,Soissons Landing,Picnic Point,1105
34,40.69213,-74.01935,Soissons Landing,Picnic Point,1105
34,40.69207,-74.01943,Soissons Landing,Picnic Point,1105
34,40.69178,-74.01948,Soissons Landing,Picnic Point,1105
34,40.6917,-74.01958,Soissons Landing,Picnic Point,1105
34,40.69157,-74.0196,Soissons Landing,Picnic Point,1105
34,40.69148,-74.01954,Soissons Landing,Picnic Point,1105
34,40.69145,-74.01947,Soissons Landing,Picnic Point,1105
34,40.69142,-74.01947,Soissons Landing,Picnic Point,1105
34,40.69128,-74.01938,Soissons Landing,Picnic Point,1105
34,40.69106,-74.01938,Soissons Landing,Picnic Point,1105
34,40.69105,-74.01969,Soissons Landing,Picnic Point,1105
34,40.69106,-74.01985,Soissons Landing,Picnic Point,1105
34,40.69128,-74.02019,Soissons Landing,Picnic Point,1105
34,40.69152,-74.02063,Soissons Landing,Picnic Point,1105
34,40.68993,-74.0223,Soissons Landing,Picnic Point,1105
34,40.68928,-74.02298,Soissons Landing,Picnic Point,1105
34,40.6883,-74.02402,Soissons Landing,Picnic Point,1105
34,40.68741,-74.02496,Soissons Landing,Picnic Point,1105
34,40.68721,-74.02514,Soissons Landing,Picnic Point,1105
34,40.68687,-74.02553,Soissons Landing,Picnic Point,1105
34,40.68644,-74.02601,Soissons Landing,Picnic Point,1105
34,40.68617,-74.02625,Soissons Landing,Picnic Point,1105
34,40.68593,-74.02637,Soissons Landing,Picnic Point,1105
34,40.68553,-74.02646,Soissons Landing,Picnic Point,1105
34,40.6854,-74.02648,Soissons Landing,Picnic Point,1105
34,40.68528,-74.02645,Soissons Landing,Picnic Point,1105
34,40.68511,-74.02638,Soissons Landing,Picnic Point,1105
34,40.68497,-74.02631,Soissons Landing,Picnic Point,1105
34,40.68473,-74.0261,Soissons Landing,Picnic Point,1105
34,40.68465,-74.02603,Soissons Landing,Picnic Point,1105
34,40.6852,-74.02547,Soissons Landing,Picnic Point,1105
35,40.76085,-74.00277,12 Ave & W 40 St,West St & Chambers St,1102
35,40.76086,-74.00268,12 Ave & W 40 St,West St & Chambers St,1102
35,40.76082,-74.00258,12 Ave & W 40 St,West St & Chambers St,1102
35,40.76084,-74.00254,12 Ave & W 40 St,West St & Chambers St,1102
35,40.76084,-74.0025,12 Ave & W 40 St,West St & Chambers St,1102
35,40.76083,-74.00249,12 Ave & W 40 St,West St & Chambers St,1102
35,40.7608,-74.00252,12 Ave & W 40 St,West St & Chambers St,1102
35,40.76073,-74.00256,12 Ave & W 40 St,West St & Chambers St,1102
35,40.76058,-74.00263,12 Ave & W 40 St,West St & Chambers St,1102
35,40.75998,-74.00306,12 Ave & W 40 St,West St & Chambers St,1102
35,40.75842,-74.00419,12 Ave & W 40 St,West St & Chambers St,1102
35,40.75557,-74.00627,12 Ave & W 40 St,West St & Chambers St,1102
35,40.75457,-74.007,12 Ave & W 40 St,West St & Chambers St,1102
35,40.75428,-74.00719,12 Ave & W 40 St,West St & Chambers St,1102
35,40.75391,-74.00737,12 Ave & W 40 St,West St & Chambers St,1102
35,40.75387,-74.00725,12 Ave & W 40 St,West St & Chambers St,1102
35,40.75374,-74.0073,12 Ave & W 40 St,West St & Chambers St,1102
35,40.75244,-74.00778,12 Ave & W 40 St,West St & Chambers St,1102
35,40.75121,-74.00825,12 Ave & W 40 St,West St & Chambers St,1102
35,40.7507,-74.00843,12 Ave & W 40 St,West St & Chambers St,1102
35,40.75055,-74.00847,12 Ave & W 40 St,West St & Chambers St,1102
35,40.75037,-74.00848,12 Ave & W 40 St,West St & Chambers St,1102
35,40.75009,-74.00849,12 Ave & W 40 St,West St & Chambers St,1102
35,40.7498,-74.00842,12 Ave & W 40 St,West St & Chambers St,1102
35,40.7495,-74.00829,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74936,-74.0082,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74941,-74.00833,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74947,-74.0085,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74931,-74.00855,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74924,-74.00858,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74916,-74.00858,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74902,-74.00853,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74889,-74.00843,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74867,-74.00833,12 Ave & W 40 St,West St & Chambers St,1102
35,40.7486,-74.00829,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74855,-74.00824,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74848,-74.00807,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74843,-74.00794,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74841,-74.00792,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74831,-74.00792,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74807,-74.00795,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74619,-74.0083,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74484,-74.00855,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74452,-74.00869,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74429,-74.00876,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74414,-74.00879,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74399,-74.0087,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74356,-74.0088,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74257,-74.00899,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74245,-74.009,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74232,-74.00906,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74172,-74.0092,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74076,-74.00941,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74054,-74.00951,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74044,-74.00956,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74037,-74.00962,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74022,-74.00976,12 Ave & W 40 St,West St & Chambers St,1102
35,40.74004,-74.0099,12 Ave & W 40 St,West St & Chambers St,1102
35,40.73999,-74.00993,12 Ave & W 40 St,West St & Chambers St,1102
35,40.73991,-74.00995,12 Ave & W 40 St,West St & Chambers St,1102
35,40.7398,-74.00997,12 Ave & W 40 St,West St & Chambers St,1102
35,40.7394,-74.01016,12 Ave & W 40 St,West St & Chambers St,1102
35,40.73926,-74.01021,12 Ave & W 40 St,West St & Chambers St,1102
35,40.73899,-74.01027,12 Ave & W 40 St,West St & Chambers St,1102
35,40.73879,-74.01028,12 Ave & W 40 St,West St & Chambers St,1102
35,40.73851,-74.01026,12 Ave & W 40 St,West St & Chambers St,1102
35,40.73786,-74.01019,12 Ave & W 40 St,West St & Chambers St,1102
35,40.73759,-74.01017,12 Ave & W 40 St,West St & Chambers St,1102
35,40.73741,-74.01017,12 Ave & W 40 St,West St & Chambers St,1102
35,40.73689,-74.01021,12 Ave & W 40 St,West St & Chambers St,1102
35,40.7361,-74.01027,12 Ave & W 40 St,West St & Chambers St,1102
35,40.73543,-74.01037,12 Ave & W 40 St,West St & Chambers St,1102
35,40.73487,-74.01042,12 Ave & W 40 St,West St & Chambers St,1102
35,40.73469,-74.01043,12 Ave & W 40 St,West St & Chambers St,1102
35,40.73449,-74.01041,12 Ave & W 40 St,West St & Chambers St,1102
35,40.73397,-74.01045,12 Ave & W 40 St,West St & Chambers St,1102
35,40.73338,-74.01051,12 Ave & W 40 St,West St & Chambers St,1102
35,40.733,-74.01054,12 Ave & W 40 St,West St & Chambers St,1102
35,40.73273,-74.01059,12 Ave & W 40 St,West St & Chambers St,1102
35,40.73232,-74.01064,12 Ave & W 40 St,West St & Chambers St,1102
35,40.7318,-74.01068,12 Ave & W 40 St,West St & Chambers St,1102
35,40.73158,-74.01067,12 Ave & W 40 St,West St & Chambers St,1102
35,40.73134,-74.0107,12 Ave & W 40 St,West St & Chambers St,1102
35,40.72985,-74.01085,12 Ave & W 40 St,West St & Chambers St,1102
35,40.72965,-74.01087,12 Ave & W 40 St,West St & Chambers St,1102
35,40.72953,-74.0109,12 Ave & W 40 St,West St & Chambers St,1102
35,40.7292,-74.01095,12 Ave & W 40 St,West St & Chambers St,1102
35,40.72885,-74.01097,12 Ave & W 40 St,West St & Chambers St,1102
35,40.72873,-74.01095,12 Ave & W 40 St,West St & Chambers St,1102
35,40.72857,-74.01097,12 Ave & W 40 St,West St & Chambers St,1102
35,40.72743,-74.01109,12 Ave & W 40 St,West St & Chambers St,1102
35,40.72548,-74.01138,12 Ave & W 40 St,West St & Chambers St,1102
35,40.72375,-74.0117,12 Ave & W 40 St,West St & Chambers St,1102
35,40.72226,-74.01201,12 Ave & W 40 St,West St & Chambers St,1102
35,40.72133,-74.0122,12 Ave & W 40 St,West St & Chambers St,1102
35,40.7211,-74.01226,12 Ave & W 40 St,West St & Chambers St,1102
35,40.72095,-74.01233,12 Ave & W 40 St,West St & Chambers St,1102
35,40.72025,-74.01248,12 Ave & W 40 St,West St & Chambers St,1102
35,40.71963,-74.01262,12 Ave & W 40 St,West St & Chambers St,1102
35,40.71924,-74.01267,12 Ave & W 40 St,West St & Chambers St,1102
35,40.71891,-74.01275,12 Ave & W 40 St,West St & Chambers St,1102
35,40.71864,-74.01282,12 Ave & W 40 St,West St & Chambers St,1102
35,40.71847,-74.01289,12 Ave & W 40 St,West St & Chambers St,1102
35,40.71764,-74.01309,12 Ave & W 40 St,West St & Chambers St,1102
35,40.71742,-74.01315,12 Ave & W 40 St,West St & Chambers St,1102
35,40.71744,-74.0132,12 Ave & W 40 St,West St & Chambers St,1102
35,40.71747,-74.01327,12 Ave & W 40 St,West St & Chambers St,1102
35,40.7175,-74.01331,12 Ave & W 40 St,West St & Chambers St,1102
35,40.71756,-74.01333,12 Ave & W 40 St,West St & Chambers St,1102
35,40.71751,-74.01335,12 Ave & W 40 St,West St & Chambers St,1102
35,40.7175,-74.01333,12 Ave & W 40 St,West St & Chambers St,1102
35,40.71757,-74.01331,12 Ave & W 40 St,West St & Chambers St,1102
35,40.7176,-74.01328,12 Ave & W 40 St,West St & Chambers St,1102
35,40.71757,-74.0132,12 Ave & W 40 St,West St & Chambers St,1102
36,40.68708,-74.01676,Yankee Ferry Terminal,Yankee Ferry Terminal,1088
36,40.68708,-74.01677,Yankee Ferry Terminal,Yankee Ferry Terminal,1088
37,40.71145,-74.01488,West St & Liberty St,West St & Chambers St,1061
37,40.7118,-74.01483,West St & Liberty St,West St & Chambers St,1061
37,40.71207,-74.01473,West St & Liberty St,West St & Chambers St,1061
37,40.71206,-74.01466,West St & Liberty St,West St & Chambers St,1061
37,40.71221,-74.01462,West St & Liberty St,West St & Chambers St,1061
37,40.71266,-74.0145,West St & Liberty St,West St & Chambers St,1061
37,40.71315,-74.01435,West St & Liberty St,West St & Chambers St,1061
37,40.71335,-74.01428,West St & Liberty St,West St & Chambers St,1061
37,40.71354,-74.01418,West St & Liberty St,West St & Chambers St,1061
37,40.71371,-74.01415,West St & Liberty St,West St & Chambers St,1061
37,40.71413,-74.01402,West St & Liberty St,West St & Chambers St,1061
37,40.71423,-74.014,West St & Liberty St,West St & Chambers St,1061
37,40.71429,-74.01404,West St & Liberty St,West St & Chambers St,1061
37,40.71435,-74.01406,West St & Liberty St,West St & Chambers St,1061
37,40.7145,-74.01401,West St & Liberty St,West St & Chambers St,1061
37,40.71492,-74.0139,West St & Liberty St,West St & Chambers St,1061
37,40.71503,-74.01379,West St & Liberty St,West St & Chambers St,1061
37,40.71568,-74.01359,West St & Liberty St,West St & Chambers St,1061
37,40.71712,-74.01322,West St & Liberty St,West St & Chambers St,1061
37,40.71742,-74.01315,West St & Liberty St,West St & Chambers St,1061
37,40.71746,-74.01324,West St & Liberty St,West St & Chambers St,1061
37,40.71749,-74.01331,West St & Liberty St,West St & Chambers St,1061
37,40.71756,-74.01333,West St & Liberty St,West St & Chambers St,1061
37,40.71751,-74.01335,West St & Liberty St,West St & Chambers St,1061
37,40.7175,-74.01334,West St & Liberty St,West St & Chambers St,1061
37,40.71757,-74.01331,West St & Liberty St,West St & Chambers St,1061
37,40.7176,-74.01329,West St & Liberty St,West St & Chambers St,1061
37,40.71757,-74.0132,West St & Liberty St,West St & Chambers St,1061
38,40.76085,-74.00277,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.76086,-74.00268,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.76082,-74.00258,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.76084,-74.00254,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.76084,-74.0025,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.76083,-74.00249,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.7608,-74.00252,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.76073,-74.00256,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.76058,-74.00263,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.75998,-74.00306,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.75842,-74.00419,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.75557,-74.00627,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.75457,-74.007,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.75428,-74.00719,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.75391,-74.00737,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.75387,-74.00725,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.75374,-74.0073,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.75244,-74.00778,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.75121,-74.00825,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.7507,-74.00843,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.75055,-74.00847,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.75037,-74.00848,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.75009,-74.00849,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.7498,-74.00842,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.7495,-74.00829,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74936,-74.0082,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74941,-74.00833,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74947,-74.0085,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74931,-74.00855,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74924,-74.00858,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74916,-74.00858,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74902,-74.00853,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74889,-74.00843,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74867,-74.00833,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.7486,-74.00829,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74855,-74.00824,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74848,-74.00807,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74843,-74.00794,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74841,-74.00792,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74831,-74.00792,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74807,-74.00795,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74619,-74.0083,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74484,-74.00855,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74452,-74.00869,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74429,-74.00876,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74414,-74.00879,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74399,-74.0087,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74356,-74.0088,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74257,-74.00899,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74245,-74.009,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74232,-74.00906,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74172,-74.0092,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74076,-74.00941,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74054,-74.00951,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74044,-74.00956,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74037,-74.00962,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74022,-74.00976,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.74004,-74.0099,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.73999,-74.00993,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.73991,-74.00995,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.7398,-74.00997,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.7394,-74.01016,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.73926,-74.01021,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.73899,-74.01027,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.73879,-74.01028,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.73851,-74.01026,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.73786,-74.01019,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.73759,-74.01017,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.73741,-74.01017,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.73689,-74.01021,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.7361,-74.01027,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.73543,-74.01037,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.73487,-74.01042,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.73469,-74.01043,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.73449,-74.01041,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.73397,-74.01045,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.73338,-74.01051,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.733,-74.01054,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.73273,-74.01059,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.73232,-74.01064,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.7318,-74.01068,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.73158,-74.01067,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.73134,-74.0107,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.72985,-74.01085,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.72965,-74.01087,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.72953,-74.0109,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.7292,-74.01095,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.72885,-74.01097,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.72873,-74.01095,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.72857,-74.01097,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.72795,-74.01103,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.72768,-74.01106,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
38,40.72769,-74.0113,12 Ave & W 40 St,Pier 40 - Hudson River Park,1061
39,40.7442,-73.97118,FDR Drive & E 35 St,FDR Drive & E 35 St,1052
40,40.74178,-73.99412,W 21 St & 6 Ave,W 22 St & 10 Ave,1037
40,40.74397,-73.99932,W 21 St & 6 Ave,W 22 St & 10 Ave,1037
40,40.74583,-74.00372,W 21 St & 6 Ave,W 22 St & 10 Ave,1037
40,40.7464,-74.00513,W 21 St & 6 Ave,W 22 St & 10 Ave,1037
40,40.74681,-74.00483,W 21 St & 6 Ave,W 22 St & 10 Ave,1037
40,40.74704,-74.00465,W 21 St & 6 Ave,W 22 St & 10 Ave,1037
40,40.74697,-74.00448,W 21 St & 6 Ave,W 22 St & 10 Ave,1037
41,40.6852,-74.02547,Picnic Point,Soissons Landing,1030
41,40.68465,-74.02603,Picnic Point,Soissons Landing,1030
41,40.68473,-74.0261,Picnic Point,Soissons Landing,1030
41,40.68485,-74.02621,Picnic Point,Soissons Landing,1030
41,40.68497,-74.02631,Picnic Point,Soissons Landing,1030
41,40.68511,-74.02638,Picnic Point,Soissons Landing,1030
41,40.6854,-74.02648,Picnic Point,Soissons Landing,1030
41,40.68562,-74.02645,Picnic Point,Soissons Landing,1030
41,40.68593,-74.02637,Picnic Point,Soissons Landing,1030
41,40.68605,-74.02631,Picnic Point,Soissons Landing,1030
41,40.68632,-74.02613,Picnic Point,Soissons Landing,1030
