index,endName,endLat,endLong,count,per_count
1219,Broadway & W 41 St,40.755136,-73.98658,1012,0.05
1220,Columbia St & Lorraine St,40.6747055,-74.0075572,1010,0.05
1221,Southern Blvd & E 149 St,40.811892,-73.904192,1010,0.05
1222,Willow Ave & E 133 St,40.800933,-73.913863,1008,0.05
1223,River Ave & McClellan St,40.83406,-73.92243,1007,0.05
1224,Atlantic Ave & Furman St,40.691652,-73.999979,1000,0.05
1225,E 169 St & Webster Ave,40.834015,-73.908863,996,0.05
1226,Southern Blvd & E 175 St,40.839335,-73.886445,994,0.05
1227,Madison St & Cypress Ave,40.70068,-73.90742,992,0.05
1228,E 147 St & Bergen Ave,40.814673,-73.91839,991,0.05
1229,21 Ave & Shore Blvd,40.783956,-73.916894,989,0.05
1230,Lincoln Ave & E 134 St,40.808484,-73.928803,984,0.05
1231,W 26 St & 8 Ave,40.747348,-73.997236,983,0.05
1232,55 St & 7 Ave,40.639673,-74.008957,982,0.05
1233,51 St & Hobart St,40.757764,-73.907654,982,0.05
1234,Central Park W & W 103 St,40.79558954,-73.96188408,981,0.05
1235,7 Ave & 40 St,40.648169,-74.000057,978,0.05
1236,W 15 St & 7 Ave,40.739355,-73.999318,977,0.05
1237,1 Ave & E 18 St,40.733812,-73.980544,977,0.05
1238,Woodward Ave & Harman St,40.70793,-73.91092,973,0.05
1239,Amsterdam Ave & W 183 St,40.84925,-73.93022,972,0.05
1240,Brook Ave & E 148 St,40.814383,-73.915368,971,0.05
1241,Sherman Ave & Thayer St,40.863124,-73.926994,970,0.05
1242,W 15 St & 6 Ave,40.738046,-73.99643,965,0.05
1243,Broadway & Ellwood St,40.862058,-73.929719,963,0.05
1244,57 St & 1 Ave - Brooklyn Army Terminal Vaccination Site,40.646377,-74.023087,962,0.05
1245,St. Nicholas Ave & W 157 St,40.832314,-73.94102,956,0.05
1246,Amsterdam Ave & W 175 St,40.844044,-73.933651,956,0.05
1247,10 Ave & W 14 St,40.741982,-74.008316,954,0.05
1248,8 Ave & W 31 St,40.750585,-73.994685,954,0.05
1249,Allen St & Hester St,40.716059,-73.991908,953,0.05
1250,Myrtle Ave & Grove St,40.69905,-73.91516,953,0.05
1251,Stewart Ave & Johnson Ave,40.70869,-73.92587,952,0.05
1252,Fulton St & William St,40.70960089,-74.00655091,951,0.05
1253,Steinway St & Ditmars Blvd,40.772717,-73.906127,951,0.05
1254,Grand Concourse & E 144 St,40.816576,-73.927987,950,0.05
1255,Kent Ave & N 7 St,40.720368,-73.961651,948,0.05
1256,Forsyth St & Canal St,40.715816,-73.994224,945,0.05
1257,E 20 St & 2 Ave,40.735877,-73.98205,943,0.05
1258,Westchester Ave & Longwood Ave,40.819701,-73.901311,942,0.05
1259,E 153 St & E 157 St,40.826677,-73.929327,942,0.05
1260,Linden St & Knickerbocker Ave,40.69714,-73.91566,940,0.05
1261,Front St & Washington St,40.702551,-73.989402,939,0.05
1262,E 3 St & Church Ave,40.643817,-73.977433,937,0.05
1263,Church Ave & McDonald Ave,40.642809,-73.979239,936,0.05
1264,5 Ave & E 88 St,40.78307,-73.95939,935,0.05
1265,Allen St & Rivington St,40.720196,-73.989978,935,0.05
1266,5 Ave & 37 St,40.652657,-74.002356,931,0.05
1267,St Mary's St & Jackson Ave,40.808891,-73.91081,930,0.05
1268,W 63 St & Broadway,40.771639,-73.982614,928,0.05
1269,Perry St & Bleecker St,40.735354,-74.004831,927,0.05
1270,W 163 St & Riverside Dr,40.839278,-73.945446,923,0.05
1271,Concourse Village East & E 158 St,40.823732,-73.919379,922,0.05
1272,Southern Blvd & E 174 St,40.836733,-73.887931,922,0.05
1273,Halsey St & Evergreen Ave,40.68858,-73.91227,920,0.05
1274,Central Park W & W 91 St,40.788665,-73.966801,915,0.05
1275,W 43 St & 10 Ave,40.760094,-73.994618,915,0.05
1276,W 33 St & 7 Ave,40.7502,-73.990931,915,0.05
1277,Pinehurst Ave & W 187 St,40.855331,-73.937878,915,0.05
1278,Margaret Corbin Plz & Ft Washington Ave,40.859166,-73.933872,914,0.05
1279,50 St & 30 Ave,40.760083,-73.907107,913,0.05
1280,Bergen Ave,40.72210379,-74.071455,907,0.05
1281,E Fordham Rd & Webster Ave,40.861748,-73.89105,906,0.05
1282,Hancock St & Wyckoff Ave,40.6972,-73.90674,906,0.05
1283,Convent Ave & W 151 St,40.82831,-73.942924,902,0.05
1284,Greenwood Ave & E 4 St,40.650739,-73.977739,901,0.05
1285,Prospect Pl & Vanderbilt Ave,40.67767534,-73.96902144,898,0.05
1286,44 St & 6 Ave,40.647105,-74.004483,897,0.05
1287,Edgecombe Ave & W 167 St,40.838191,-73.936085,897,0.05
1288,Old Fulton St,40.702772,-73.993836,897,0.05
1289,14 St Ferry - 14 St & Shipyard Ln,40.75296063,-74.02435273,896,0.05
1290,1 Ave & E 78 St,40.771404,-73.953517,895,0.05
1291,Longwood Ave & Southern Blvd,40.816343,-73.896447,894,0.05
1292,E 16 St & 5 Ave,40.737262,-73.99239,893,0.05
1293,Lafayette St & Jersey St,40.724561,-73.995653,893,0.05
1294,8 St & Astoria Blvd,40.77259969,-73.93266276,891,0.05
1295,E 7 St & Avenue A,40.726218,-73.983799,891,0.05
1296,Communipaw & Berry Lane,40.71435837,-74.06661093,890,0.05
1297,W 20 St & 7 Ave,40.742388,-73.997262,888,0.05
1298,53 St & 2 Ave,40.64744,-74.018846,888,0.05
1299,Ogden Ave & W 165 St,40.834457,-73.928381,888,0.05
1300,Vesey Pl & River Terrace,40.715338,-74.016584,888,0.05
1301,Journal Square,40.73367,-74.0625,888,0.05
1302,Mott St & Prince St,40.72318,-73.9948,886,0.05
1303,5 Ave & E 29 St,40.745168,-73.986831,885,0.05
1304,Broadway & W 51 St,40.762288,-73.983362,885,0.05
1305,E 167 St & Clay Ave,40.83094,-73.91125,885,0.05
1306,Columbus Ave & W 72 St,40.777058,-73.978985,884,0.05
1307,Broadway & E 22 St,40.740343,-73.989551,882,0.05
1308,W 204 St & Vermilyea Ave,40.866141,-73.922648,882,0.05
1309,Amsterdam Ave & W 73 St,40.779668,-73.98093,878,0.05
1310,Menahan St & Seneca Ave,40.70461,-73.91054,875,0.05
1311,E 58 St & 3 Ave,40.760958,-73.967245,874,0.05
1312,Lenox Ave & W 111 St,40.798786,-73.9523,868,0.05
1313,Nagle Ave & Ellwood St,40.86012,-73.928489,868,0.05
1314,Great Jones St,40.727434,-73.99379,864,0.05
1315,45 St & 4 Ave,40.649145,-74.009486,860,0.05
1316,St. Ann's Ave & E 144 St,40.811112,-73.914932,859,0.05
1317,E 2 St & Avenue B,40.722174,-73.983688,857,0.05
1318,Walton Ave & E 168 St,40.83649,-73.918316,857,0.05
1319,E 138 St & Cypress Ave,40.805559,-73.914718,856,0.05
1320,6 St & Grand St,40.74439783,-74.03450087,851,0.05
1321,Grand Army Plaza & Plaza St West,40.672968,-73.97088,850,0.05
1322,9 Ave & W 45 St,40.760193,-73.991255,848,0.05
1323,Hilltop,40.7311689,-74.0575736,848,0.05
1324,Nelson Ave & W 172 St,40.843965,-73.920999,847,0.05
1325,Prospect Ave & E 151 St,40.814232,-73.903927,846,0.05
1326,7 St & Monroe St,40.74641265,-74.03797701,845,0.05
1327,Prospect Ave & E 167 St,40.826303,-73.898751,845,0.05
1328,Heights Elevator,40.74871595,-74.0404433,845,0.05
1329,E 4 St & 2 Ave,40.726281,-73.98978,844,0.05
1330,Bay St & Court St,40.671409,-74.001328,843,0.05
1331,Central Park W & W 97 St,40.792495,-73.964171,842,0.05
1332,Shakespeare Ave & W 169 St,40.839312,-73.922423,842,0.05
1333,E 174 St & Longfellow Ave,40.836274,-73.884308,841,0.05
1334,E 31 St & 3 Ave,40.743943,-73.979661,841,0.05
1335,E 25 St & 2 Ave,40.739126,-73.979738,840,0.05
1336,1 Ave & E 62 St,40.761227,-73.96094,840,0.05
1337,W 20 St & 8 Ave,40.743453,-74.00004,839,0.05
1338,5 Ave & 66 St,40.635679,-74.020005,838,0.05
1339,Home St & Westchester Ave,40.827629,-73.886659,837,0.05
1340,Broadway & Battery Pl,40.704633,-74.013617,837,0.05
1341,Edgecombe Ave & W 150 St,40.826881,-73.941427,837,0.05
1342,39 St & 2 Ave,40.65539977,-74.01062787,837,0.05
1343,W 18 St & 6 Ave,40.739713,-73.994564,835,0.05
1344,20 Ave & 33 St,40.779399,-73.905708,831,0.05
1345,MacDougal St & Prince St,40.727103,-74.002971,831,0.05
1346,Bushwick Ave & Furman Ave,40.68281,-73.90623,828,0.05
1347,S 4 St & Wythe Ave,40.712859,-73.965903,824,0.05
1348,Avenue D & E 3 St,40.720828,-73.977932,823,0.05
1349,MacDougal St & Washington Sq,40.732264,-73.998522,821,0.05
1350,E 11 St & 2 Ave,40.730473,-73.986724,821,0.05
1351,46 St & 7 Ave,40.644743,-74.003754,820,0.05
1352,Bank St & Hudson St,40.736529,-74.00618,819,0.05
1353,Grand Concourse & E 171 St,40.839549,-73.913004,818,0.05
1354,St Marks Pl & 2 Ave,40.728419,-73.98714,818,0.05
1355,Riverside Blvd & W 67 St,40.777507,-73.988886,817,0.05
1356,E 170 St & Webster Ave,40.83617914,-73.90730146,816,0.05
1357,3 Ave & Franklin Ave,40.82696,-73.907451,816,0.05
1358,38 St & Northern Blvd,40.752372,-73.925384,814,0.05
1359,Stevens - River Ter & 6 St,40.74313283,-74.02698867,814,0.05
1360,3 Ave & E 170 St,40.834857,-73.903743,814,0.05
1361,59 St & 4 Ave,40.641269,-74.017651,812,0.05
1362,Clay Ave & Claremont Pkwy,40.83999,-73.90549,811,0.05
1363,FDR Drive & E 35 St,40.744219,-73.971212,808,0.05
1364,21 St & 38 Ave,40.7576314,-73.9391224,807,0.05
1365,E 2 St & Avenue A,40.723077,-73.985836,806,0.05
1366,Tiebout Ave & E Fordham Road,40.861915,-73.894831,805,0.05
1367,E 165 St & Jerome Ave,40.83263,-73.925101,804,0.05
1368,West Thames St,40.708347,-74.017134,803,0.05
1369,Broadway & W 29 St,40.746201,-73.988557,802,0.05
1370,W 190 St & St. Nicholas Ave,40.854788,-73.929513,802,0.05
1371,Goble Pl & Macombs Rd,40.844075,-73.917256,800,0.05
1372,Bayard St & Baxter St,40.716021,-73.999744,799,0.05
1373,W 190 St & Broadway,40.85648734,-73.93296987,798,0.05
1374,46 St & 28 Ave,40.763328,-73.908782,797,0.05
1375,Wolcott St & Dwight St,40.6753274,-74.0100698,796,0.05
1376,Ft. Washington Ave & W 190 St,40.856906,-73.935662,796,0.05
1377,Tinton Ave & E 165 St,40.824796,-73.90242,792,0.05
1378,E 6 St & Avenue D,40.722281,-73.976687,791,0.05
1379,E 158 St & Melrose Ave,40.822215,-73.914688,789,0.05
1380,Amsterdam Ave & W 180 St,40.847396,-73.931205,789,0.05
1381,2 Ave & E 31 St,40.742909,-73.977061,787,0.05
1382,Forsyth St & Broome St,40.718939,-73.992663,787,0.05
1383,E 11 St & 1 Ave,40.729538,-73.984267,787,0.05
1384,Brook Ave & E 157 St,40.820713,-73.911759,785,0.05
1385,Menahan St & Onderdonk Ave,40.70553,-73.9096,780,0.05
1386,1 Ave & E 30 St,40.741444,-73.975361,779,0.05
1387,St Marks Pl & 1 Ave,40.727791,-73.985649,777,0.05
1388,Lispenard St & Broadway,40.719392,-74.002472,773,0.05
1389,Walton Ave & E 171 St,40.840683,-73.915073,770,0.05
1390,Broadway & Furman Ave,40.68139,-73.90756,769,0.05
1391,W Broadway & Spring St,40.724947,-74.001659,767,0.05
1392,Ditmars Blvd & 79 St,40.768728,-73.890745,767,0.05
1393,4 Ave & 26 St,40.660079,-73.998633,761,0.05
1394,W 13 St & 7 Ave,40.737815,-73.999947,759,0.05
1395,67 St & Erik Pl,40.633385,-74.016562,758,0.05
1396,31 Ave & 61 St,40.757525,-73.901614,757,0.05
1397,Walton Ave & E 153 St,40.822351,-73.926907,757,0.05
1398,Central Park West & W 76 St,40.778968,-73.973747,756,0.05
1399,W 26 St & 10 Ave,40.749718,-74.00295,756,0.05
1400,3 St & Prospect Park West,40.668132,-73.973638,754,0.05
1401,10 Ave & W 207 St,40.864632,-73.918598,753,0.05
1402,46 St & 25 Ave,40.765753,-73.90676,751,0.05
1403,E 135 St & St Ann's Ave,40.805089,-73.918889,751,0.05
1404,Sherman Ave & E 166 St,40.83130549,-73.91744792,751,0.05
1405,LaGuardia Pl & W 3 St,40.72917,-73.998102,748,0.05
1406,31 Ave & 57 St,40.757357,-73.904726,748,0.05
1407,Franklin Ave & E 169 St,40.83171,-73.90208,748,0.05
1408,Ocean Pkwy & Church Ave,40.64471896,-73.9745146,743,0.05
1409,E 8 St & Caton Ave,40.648055,-73.972432,743,0.05
1410,W 45 St & 8 Ave,40.759291,-73.988597,742,0.05
1411,6 Ave & Broome St,40.724308,-74.00473,742,0.05
1412,Madison St & 10 St,40.74994325,-74.03586477,741,0.05
1413,Southwest Park - Jackson St & Observer Hwy,40.73755127,-74.04166371,741,0.05
1414,W 47 St & 10 Ave,40.762699,-73.993012,739,0.05
1415,Gerard Ave & E 146 St,40.817755,-73.92965,739,0.05
1416,Audobon Ave & W 179 St,40.847305,-73.933291,738,0.05
1417,Riverside Dr & W 72 St,40.780578,-73.985624,735,0.05
1418,Melrose Ave & E 154 St,40.819609,-73.916071,734,0.05
1419,35 St & 21 Ave,40.776745,-73.906558,733,0.05
1420,Jerome Ave & Ogden Ave,40.829797,-73.931015,733,0.05
1421,E 72 St & York Ave,40.766638,-73.953483,733,0.05
1422,Bergen Ave & E 152 St,40.817166,-73.914737,733,0.05
1423,Murray St & Greenwich St,40.714852,-74.011223,730,0.05
1424,Gerard Ave & McClellan St,40.833909,-73.92112,730,0.05
1425,Riverview Park,40.7443187,-74.0439909,728,0.05
1426,Adams St & 11 St,40.75091553,-74.03354064,728,0.05
1427,W 37 St & 10 Ave,40.756604,-73.997901,727,0.05
1428,St. Ann's Av & Bruckner Blvd,40.803399,-73.919763,724,0.05
1429,2 Ave & 32 St,40.659176,-74.006584,723,0.05
1430,South St & Gouverneur Ln,40.703554,-74.006702,723,0.05
1431,E 19 St & 3 Ave,40.736245,-73.984738,721,0.05
1432,W 70 St & Amsterdam Ave,40.77748,-73.982886,716,0.05
1433,White St & Johnson Ave,40.707174,-73.93581,715,0.05
1434,Boston Rd & E 167 St,40.828199,-73.903719,715,0.05
1435,Bank St & Washington St,40.736197,-74.008592,714,0.05
1436,Nassau St\t& Duffield St,40.698477,-73.98384,714,0.05
1437,3 Ave & 17 St,40.666168,-73.995549,711,0.05
1438,Jerome Ave & W 193 St,40.86659,-73.89794,707,0.05
1439,E 138 St & Grand Concourse,40.813224,-73.930605,706,0.05
1440,North Moore St & Greenwich St,40.720195,-74.010301,706,0.05
1441,Concourse Village West & E 156 St,40.823162,-73.923267,702,0.05
1442,W 16 St & The High Line,40.743349,-74.006818,702,0.05
1443,W 25 St & 6 Ave,40.743954,-73.991449,702,0.05
1444,Madison Ave & E 82 St,40.778131,-73.960694,701,0.05
1445,Grand St & Greene St,40.7217,-74.002381,699,0.05
1446,E 20 St & FDR Drive,40.733143,-73.975739,698,0.05
1447,E 174 St & Walton Ave,40.844811,-73.912042,695,0.05
1448,48 St & 5 Ave,40.646351,-74.009271,690,0.05
1449,Barrow St & Hudson St,40.731724,-74.006744,687,0.05
1450,Beck St & Leggett Ave,40.815077,-73.899939,687,0.05
1451,Freeman St & Southern Blvd,40.830051,-73.892103,687,0.05
1452,Washington Pl & 6 Ave,40.732241,-74.000264,687,0.05
1453,Church Ave & Story St,40.642031,-73.981073,685,0.05
1454,Washington Ave & E 167 St,40.829896,-73.907618,684,0.05
1455,Cooper Square & Astor Pl,40.729515,-73.990753,683,0.05
1456,E 33 St & 5 Ave,40.747659,-73.984907,680,0.05
1457,St James Pl & Oliver St,40.713079,-73.998512,677,0.05
1458,E 39 St & Lexington Ave,40.749499,-73.977292,676,0.05
1459,Pike St & E Broadway,40.714067,-73.992939,673,0.05
1460,46 St & 30 Rd,40.76072,-73.910989,671,0.05
1461,23 St & 3 Ave,40.662611,-73.998623,671,0.05
1462,Centre St & Seneca Ave,40.69969,-73.9022,671,0.05
1463,W 186 St & St. Nicholas Ave,40.852253,-73.931308,670,0.05
1464,Southern Blvd & Avenue St. John,40.812769,-73.901583,670,0.05
1465,43 St & 35 Ave,40.754139,-73.919543,670,0.05
1466,W 17 St & 8 Ave,40.741776,-74.001497,669,0.05
1467,W 163 St & Edgecombe Ave,40.835798,-73.937496,669,0.05
1468,South St & Whitehall St,40.701221,-74.012342,668,0.05
1469,3 Ave & E 172 St,40.839586,-73.900277,668,0.05
1470,Boone Ave & E 172 St,40.832649,-73.885272,665,0.05
1471,E 138 St & Canal St W,40.812304,-73.929153,664,0.05
1472,57 St & 4 Ave,40.642622,-74.016866,661,0.05
1473,7 Ave & 22 St,40.658029,-73.989605,659,0.05
1474,Stanton St & Chrystie St,40.722293,-73.991475,658,0.05
1475,Howard St & Centre St,40.719105,-73.999733,655,0.05
1476,W 11 St & 6 Ave,40.735324,-73.998004,655,0.05
1477,E Tremont Ave & Jerome Ave,40.851747,-73.908964,654,0.05
1478,Columbus Ave & W 95 St,40.791956,-73.968087,653,0.05
1479,E 2 St & Avenue C,40.720874,-73.980858,651,0.05
1480,W 15 St & 10 Ave,40.742754,-74.007474,651,0.05
1481,Gansevoort St & Hudson St,40.739448,-74.00507,651,0.05
1482,Clinton St & 7 St,40.74542,-74.03332,649,0.05
1483,Montague St & Clinton St,40.6942715,-73.9923272,649,0.05
1484,Morris Ave & E 153 St,40.820036,-73.921411,648,0.05
1485,St Ann's Ave & Westchester Ave,40.815887,-73.911918,646,0.05
1486,Chester Ave & 12 Ave,40.644367,-73.984276,645,0.05
1487,W 29 St & 9 Ave,40.750073,-73.998393,643,0.05
1488,4 St & Grand St,40.74225798,-74.03511107,643,0.05
1489,E 188 St & Creston Ave,40.861669,-73.898589,640,0.05
1490,34 St & 5 Ave,40.654098,-74.001131,639,0.05
1491,Lafayette Ave & Hunts Point Ave,40.816567,-73.888161,638,0.05
1492,Amsterdam Ave & W 82 St,40.785247,-73.976673,638,0.05
1493,Sullivan St & Washington Sq,40.730477,-73.999061,637,0.05
1494,E 32 St & Park Ave,40.745712,-73.981948,636,0.05
1495,2 Ave & E 72 St,40.768762,-73.958408,634,0.05
1496,E 171 St & Webster Ave,40.838379,-73.905838,634,0.05
1497,Amsterdam Ave & W 189 St,40.853142,-73.927094,633,0.05
1498,Mercer St & Bleecker St,40.727064,-73.996621,632,0.05
1499,Mercer St & Spring St,40.723627,-73.999496,632,0.05
1500,Centre St & Worth St,40.714948,-74.002345,632,0.05
1501,Hudson St & W 13 St,40.740057,-74.005274,632,0.05
1502,6 Ave & 60 St,40.638196,-74.013821,631,0.05
1503,E 163 St & Union Ave,40.822545,-73.901824,630,0.05
1504,9 St HBLR - Jackson St & 8 St,40.74790721,-74.03841153,630,0.05
1505,Franklin St & W Broadway,40.719116,-74.006667,630,0.05
1506,E 13 St & 2 Ave,40.731539,-73.985302,629,0.05
1507,5 Ave & E 103 St,40.792255,-73.952499,629,0.05
1508,E 12 St & 3 Ave,40.732233,-73.9889,627,0.05
1509,E 20 St & Park Ave,40.738274,-73.98752,627,0.05
1510,Cherry St,40.712199,-73.979481,627,0.05
1511,W 49 St & 8 Ave,40.762272,-73.987882,627,0.05
1512,Liberty Light Rail,40.711242,-74.055701,626,0.05
1513,Sedgwick Ave & W Tremont Ave,40.853157,-73.918214,624,0.05
1514,Metropolitan Ave & Stewart Ave,40.71401,-73.92793,622,0.05
1515,Gerard Ave & E 165 St,40.83173,-73.922394,621,0.05
1516,"Forsyth St	& Grand St",40.717798,-73.993161,621,0.05
1517,Grant Ave & E 169 St,40.83579,-73.913741,620,0.05
1518,2 St HBLR - 2 St & Marshall St,40.7408019,-74.04243484,620,0.05
1519,Queens Plaza North & Crescent St,40.751102,-73.940737,618,0.05
1520,E 85 St & 3 Ave,40.778012,-73.954071,617,0.05
1521,Intervale Ave & Westchester Ave,40.821967,-73.896752,615,0.05
1522,44 St & 2 Ave,40.652502,-74.013587,615,0.05
1523,Washington Pl & Broadway,40.729039,-73.994046,614,0.05
1524,Westchester Ave & E 156 St,40.817802,-73.905203,613,0.05
1525,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,610,0.05
1526,E Tremont Ave & E 176 St,40.847798,-73.901883,609,0.05
1527,E 11 St & Avenue B,40.727464,-73.979504,609,0.05
1528,E 9 St & Avenue C,40.725213,-73.977688,608,0.05
1529,E 47 St & Park Ave,40.755103,-73.974987,607,0.05
1530,Freeman St & Reverend James A Polite Ave,40.830529,-73.894717,605,0.05
1531,Jerome Ave & E 164 St,40.831444,-73.926226,604,0.05
1532,Murray St & West St,40.714979,-74.013012,601,0.05
1533,Broadway & W 58 St,40.766953,-73.981693,601,0.05
1534,W 204 St & Nagle Ave,40.863211,-73.920827,600,0.05
1535,29 St & 5 Ave,40.656986,-73.998194,599,0.05
1536,20 Ave & 21 St,40.784003,-73.912297,598,0.05
1537,Kent Ave & S 11 St,40.707645,-73.968415,593,0.05
1538,E 1 St & 1 Ave,40.723356,-73.98865,592,0.05
1539,E 138 St & Willow Ave,40.804168,-73.911545,591,0.05
1540,43 St & 23 Ave,40.769673,-73.906018,590,0.05
1541,Mama Johnson Field - 4 St & Jackson St,40.74313994,-74.04004097,588,0.05
1542,Brook Ave & E 141 St,40.809619,-73.917875,587,0.05
1543,W 52 St & 11 Ave,40.767272,-73.993929,586,0.05
1544,Hunts Point Ave & Bryant Ave,40.813991,-73.8855,586,0.05
1545,W 44 St & 5 Ave,40.755003,-73.980144,585,0.05
1546,E 2 St & 2 Ave,40.725029,-73.990697,584,0.05
1547,Mount Eden Pkwy & Eastburn Ave,40.842675,-73.908544,584,0.05
1548,20 Ave & 42 St,40.775415,-73.900063,583,0.05
1549,9 Ave & W 18 St,40.743174,-74.003664,582,0.05
1550,Clay Ave & E 173 St,40.843264,-73.904867,582,0.05
1551,Glenwood Ave,40.72755147,-74.07106072,576,0.05
1552,W 78 St & Amsterdam Ave,40.782536,-73.979085,576,0.05
1553,Rivington St & Chrystie St,40.721101,-73.991925,575,0.05
1554,W 167 St & St. Nicholas Ave,40.840124,-73.93949,574,0.05
1555,Oakland Ave,40.7376037,-74.0524783,574,0.05
1556,23 Rd & 29 St,40.77406015,-73.91493469,574,0.05
1557,Rivington St & Ridge St,40.718502,-73.983299,573,0.05
1558,W 218 St & Indian Rd,40.87305459,-73.91837195,571,0.05
1559,Cauldwell Ave & E 161 St,40.82188,-73.907521,570,0.05
1560,W 100 St & Broadway,40.797372,-73.970412,569,0.05
1561,W 53 St & 10 Ave,40.766697,-73.990617,568,0.05
1562,42 St & 1 Ave,40.654798,-74.014372,567,0.05
1563,11 Ave & W 59 St,40.771497,-73.99046,567,0.05
1564,Old Broadway & W 133 St,40.818212,-73.955277,567,0.05
1565,Anthony Ave & E Tremont Ave,40.848793,-73.903178,566,0.05
1566,Ogden Ave & W 164 St,40.832812,-73.929372,564,0.05
1567,W 54 St & 9 Ave,40.765849,-73.986905,564,0.05
1568,Crotona Park East & E 173 St,40.837037,-73.890413,564,0.05
1569,Macombs Rd & W 175 St,40.848177,-73.916082,563,0.05
1570,W 42 St & 8 Ave,40.75757,-73.990985,563,0.05
1571,Hanson Pl & Ashland Pl,40.685068,-73.977908,562,0.05
1572,E 48 St & 5 Ave,40.757246,-73.978059,560,0.05
1573,Walton Ave & E 183 St,40.858472,-73.90266,558,0.05
1574,Watts St & Greenwich St,40.724055,-74.00966,557,0.05
1575,W 106 St & Central Park West,40.798186,-73.960591,555,0.05
1576,Sheridan Ave & E 168 St,40.835334,-73.9154,555,0.05
1577,Barclay St & Church St,40.712912,-74.010202,555,0.05
1578,Pearl St & Hanover Square,40.704718,-74.00926,554,0.05
1579,Riverside Dr & W 82 St,40.787209,-73.981281,553,0.05
1580,Courtlandt Ave & E 157 St,40.822267,-73.916792,551,0.05
1581,Bergen St & Smith St,40.686744,-73.990632,548,0.05
1582,E 84 St & 1 Ave,40.775655,-73.950686,548,0.05
1583,Boston Rd & Prospect Ave,40.833246,-73.896599,547,0.05
1584,Jerome Ave & Anderson Ave,40.830179,-73.928747,545,0.05
1585,W 37 St & 5 Ave,40.75038,-73.98339,545,0.05
1586,Madison Ave & E 26 St,40.742685,-73.986713,544,0.05
1587,Hudson St & Reade St,40.71625,-74.009106,542,0.05
1588,53 St & 5 Ave,40.643371,-74.011884,541,0.05
1589,2 Av & 37 St,40.656326,-74.009627,540,0.05
1590,Fulton Ave & St. Paul's Pl,40.83545,-73.90153,540,0.05
1591,W 36 St & 9 Ave,40.754623,-73.995168,540,0.05
1592,Ditmars Blvd & 48 St,40.769219,-73.901001,539,0.05
1593,E 170 St & Clay Ave,40.837213,-73.908345,537,0.05
1594,Clark St & Henry St,40.697601,-73.993446,537,0.05
1595,E 149 St & Eagle Ave,40.814046,-73.91186,535,0.05
1596,E 144 St & Brook Ave,40.811675,-73.917037,533,0.05
1597,2 Ave & E 29 St,40.741724,-73.978093,532,0.05
1598,Bedford Ave & Nassau Ave,40.723117,-73.952123,532,0.05
1599,Prospect Ave & Longwood Ave,40.81899,-73.90202,532,0.05
1600,E 171 St & 3 Ave,40.837119,-73.902185,531,0.05
1601,Catherine St & Monroe St,40.711174,-73.996826,530,0.05
1602,52 St & 1 Ave,40.649292,-74.020105,530,0.05
1603,W 67 St & Broadway,40.774925,-73.982666,529,0.05
1604,Hicks St & Montague St,40.695128,-73.995951,528,0.05
1605,Cadman Plaza E & Tillary St,40.695977,-73.990149,528,0.05
1606,Christ Hospital,40.73478582,-74.05044364,526,0.05
1607,W 218 St & Broadway,40.87139,-73.914318,524,0.05
1608,Ditmars Blvd & 76 St,40.768442,-73.893531,523,0.05
1609,Waterloo Pl & Crotona Park East,40.839194,-73.888587,522,0.05
1610,Adams St & Prospect St,40.70076308,-73.98869812,522,0.05
1611,Jay St & York St,40.701403,-73.986727,521,0.05
1612,Lexington Ave & E 36 St,40.747574,-73.978801,517,0.05
1613,Motorgate,40.763909,-73.947721,517,0.05
1614,20 Ave & Shore Blvd,40.785994,-73.915098,516,0.05
1615,W 51 St & 6 Ave,40.76066,-73.98042,516,0.05
1616,Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323,514,0.05
1617,Washington Ave & E 174 St,40.843079,-73.900216,514,0.05
1618,E 128 St & 3 Ave,40.805631,-73.934077,508,0.05
1619,Fulton St & Pearl St,40.707722,-74.004386,508,0.05
1620,McDonald Ave & Vanderbilt St,40.651654,-73.981231,507,0.05
1621,Featherbed Ln & Nelson Ave,40.846011,-73.919637,506,0.05
1622,E 25 St & 1 Ave,40.738177,-73.977387,502,0.05
1623,W 84 St & Columbus Ave,40.785,-73.972834,501,0.05
1624,Spruce St & Nassau St,40.711464,-74.005524,501,0.05
1625,Gerard Ave & E 164 St,40.830262,-73.923391,500,0.05
1626,Cypress Ave & Palmetto St,40.70157341,-73.90876293,500,0.05
1627,Columbia St & Rivington St,40.7174,-73.980166,499,0.05
1628,Hoe Ave & Jennings St,40.832171,-73.889686,497,0.05
1629,E 74 St & 1 Ave,40.768974,-73.954823,496,0.05
1630,Lexington Ave & E 29 St,40.743116,-73.982154,496,0.05
1631,Grand Concourse & E 156 St,40.823429,-73.924689,495,0.05
1632,E 170 St & Sheridan Ave,40.838315,-73.912604,495,0.05
1633,E 134 St & Walnut Ave,40.800425,-73.911034,493,0.05
1634,Dey St,40.737711,-74.066921,492,0.05
1635,Berry St & N 8 St,40.71901,-73.958525,489,0.05
1636,Fulton St & Adams St,40.692418,-73.989495,488,0.05
1637,Pike St & Monroe St,40.711731,-73.99193,487,0.05
