index,startName,startLat,startLong,count,per_count
1657,E 16 St & 5 Ave,40.737262,-73.99239,856,0.05
1658,Henry St & Bay St,40.672505,-74.004946,856,0.05
1659,E 45 St & 3 Ave,40.75255434,-73.97282625,855,0.05
1660,45 St & 4 Ave,40.649145,-74.009486,853,0.05
1661,Heights Elevator,40.748715,-74.040443,852,0.05
1662,Richards St & Delavan St,40.679432,-74.00785,851,0.05
1663,Nagle Ave & Ellwood St,40.86012,-73.928489,851,0.05
1664,Walton Ave & E 168 St,40.83649,-73.918316,850,0.05
1665,8 St & Astoria Blvd,40.772599,-73.932662,850,0.05
1666,Prospect Ave & E 151 St,40.814232,-73.903927,850,0.05
1667,53 St & 2 Ave,40.64744,-74.018846,848,0.05
1668,St. Ann's Ave & E 144 St,40.811112,-73.914932,846,0.05
1669,Edgecombe Ave & W 150 St,40.826881,-73.941427,843,0.05
1670,W 190 St & St. Nicholas Ave,40.854788,-73.929513,843,0.05
1671,Nelson Ave & W 172 St,40.843965,-73.920999,841,0.05
1672,MacDougal St & Washington Sq,40.732264,-73.998522,840,0.05
1673,Pioneer St & Richards St,40.677774,-74.009461,840,0.05
1674,Columbia St & Rivington St,40.71739973,-73.98016555,839,0.05
1675,Leonard St & Maujer St,40.71036854,-73.94705951,837,0.05
1676,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,837,0.05
1677,Home St & Westchester Ave,40.827629,-73.886659,837,0.05
1678,5 Ave & 66 St,40.635679,-74.020005,836,0.05
1679,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,835,0.05
1680,West Thames St,40.708347,-74.017134,835,0.05
1681,Carroll St & Smith St,40.680611,-73.99475825,832,0.05
1682,Shakespeare Ave & W 169 St,40.839312,-73.922423,830,0.05
1683,E 31 St & 3 Ave,40.743943,-73.979661,829,0.05
1684,Lenox Ave & W 111 St,40.798786,-73.9523,828,0.05
1685,E 4 St & 2 Ave,40.726281,-73.98978,826,0.05
1686,Tinton Ave & E 165 St,40.824796,-73.90242,826,0.05
1687,Menahan St & Onderdonk Ave,40.70553,-73.9096,825,0.05
1688,20 Ave & 33 St,40.779399,-73.905708,825,0.05
1689,Leonard St & Nassau Ave,40.72395678,-73.94984365,824,0.05
1690,E 72 St & Park Ave,40.77118288,-73.96409422,824,0.05
1691,Riverside Dr & W 78 St,40.78414472,-73.98362492,823,0.05
1692,Grand Concourse & E 171 St,40.839549,-73.913004,823,0.05
1693,9 Ave & W 45 St,40.760193,-73.991255,822,0.05
1694,Front St & Washington St,40.702551,-73.989402,821,0.05
1695,Lafayette Ave & St James Pl,40.68851534,-73.9647628,819,0.05
1696,State St & Smith St,40.68926942,-73.98912867,819,0.05
1697,Church Ave & McDonald Ave,40.642809,-73.979239,818,0.05
1698,59 St & 4 Ave,40.641269,-74.017651,816,0.05
1699,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,814,0.05
1700,Broadway & Roebling St,40.70924826,-73.96063149,814,0.05
1701,Washington Ave & Park Ave,40.69610226,-73.96751037,813,0.05
1702,Goble Pl & Macombs Rd,40.844075,-73.917256,811,0.05
1703,Motorgate,40.7639089,-73.9477213,811,0.05
1704,E 174 St & Longfellow Ave,40.836274,-73.884308,810,0.05
1705,3 Ave & Franklin Ave,40.82696,-73.907451,807,0.05
1706,Columbus Park - Clinton St & 9 St,40.748161,-74.032453,807,0.05
1707,3 Ave & E 170 St,40.834857,-73.903743,805,0.05
1708,Tiebout Ave & E Fordham Road,40.861915,-73.894831,804,0.05
1709,Stanton St & Mangin St,40.71782143,-73.97628939,803,0.05
1710,Sullivan Pl & Franklin Ave,40.66407984,-73.96025129,801,0.05
1711,Clay Ave & Claremont Pkwy,40.83999,-73.90549,801,0.05
1712,E 88 St & 1 Ave,40.778301,-73.9488134,800,0.05
1713,E 85 St & York Ave,40.77536905,-73.94803392,799,0.05
1714,St Johns Pl & Washington Ave,40.6737236,-73.9631611,796,0.05
1715,Grand Army Plaza & Plaza St West,40.672968,-73.97088,796,0.05
1716,E 158 St & Melrose Ave,40.822215,-73.914688,796,0.05
1717,W 106 St & Amsterdam Ave,40.8008363,-73.96644925,790,0.05
1718,E 81 St & 3 Ave,40.77573034,-73.9567526,790,0.05
1719,Driggs Ave & Lorimer St,40.72179134,-73.9504154,789,0.05
1720,46 St & 28 Ave,40.763328,-73.908782,789,0.05
1721,Bank St & Hudson St,40.736529,-74.00618,788,0.05
1722,Avenue D & E 3 St,40.720828,-73.977932,788,0.05
1723,E 165 St & Jerome Ave,40.83263,-73.925101,787,0.05
1724,W 104 St & Amsterdam Ave,40.79904139,-73.9664948,787,0.05
1725,W 45 St & 8 Ave,40.759291,-73.988597,784,0.05
1726,Hamilton Park,40.72759597,-74.04424731,783,0.05
1727,5 Ave & E 29 St,40.745168,-73.986831,782,0.05
1728,Boerum Pl\t& Pacific St,40.68848906,-73.99116039,782,0.05
1729,E 19 St & 3 Ave,40.736245,-73.984738,781,0.05
1730,Park Pl & Church St,40.71334184,-74.00935516,781,0.05
1731,Ditmars Blvd & 79 St,40.768728,-73.890745,780,0.05
1732,Bayard St & Leonard St,40.71915572,-73.94885391,778,0.05
1733,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,778,0.05
1734,Fulton St & Utica Ave,40.6794268,-73.9298911,778,0.05
1735,31 St & Newtown Ave,40.76754878,-73.92093346,776,0.05
1736,44 Dr & Jackson Ave,40.74718234,-73.9432635,775,0.05
1737,Madison Ave & E 99 St,40.78948542,-73.95242929,774,0.05
1738,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,774,0.05
1739,Nassau Ave & Newell St,40.72481256,-73.94752622,773,0.05
1740,Washington Park,40.6917823,-73.9737299,772,0.05
1741,Forsyth St & Broome St,40.718939,-73.992663,771,0.05
1742,Brook Ave & E 157 St,40.820713,-73.911759,769,0.05
1743,Lexington Ave & Classon Ave,40.68676793,-73.95928168,767,0.05
1744,E 58 St & 3 Ave,40.760958,-73.967245,767,0.05
1745,Walton Ave & E 171 St,40.840683,-73.915073,766,0.05
1746,Audobon Ave & W 179 St,40.847305,-73.933291,765,0.05
1747,Classon Ave & St Marks Ave,40.6765198,-73.9596082,764,0.05
1748,6 Ave & 9 St,40.668127,-73.98377641,762,0.05
1749,India St Pier,40.73173479,-73.96123901,761,0.05
1750,E 78 St & 2 Ave,40.7727966,-73.95577801,761,0.05
1751,Ave D & E 8 St,40.72368361,-73.97574813,760,0.05
1752,Columbia St & W 9 St,40.676999,-74.006471,758,0.05
1753,E 7 St & Avenue A,40.726218,-73.983799,758,0.05
1754,Broadway & Furman Ave,40.68139,-73.90756,757,0.05
1755,Bergen St & 4 Ave,40.68256426,-73.9798978,756,0.05
1756,Broadway & W 41 St,40.755136,-73.98658,754,0.05
1757,Stuyvesant Walk & 1 Av Loop,40.7323398,-73.9789838,754,0.05
1758,31 Ave & 61 St,40.757525,-73.901614,753,0.05
1759,Franklin Ave & E 169 St,40.83171,-73.90208,752,0.05
1760,31 Ave & 57 St,40.757357,-73.904726,752,0.05
1761,Bank St & Washington St,40.736197,-74.008592,751,0.05
1762,E 20 St & FDR Drive,40.733143,-73.975739,746,0.05
1763,North Moore St & Greenwich St,40.720195,-74.010301,745,0.05
1764,4 Ave & 26 St,40.660079,-73.998633,744,0.05
1765,Riverside Dr & W 72 St,40.780578,-73.985624,743,0.05
1766,Bergen Ave & E 152 St,40.817166,-73.914737,743,0.05
1767,W 26 St & 10 Ave,40.749718,-74.00295,743,0.05
1768,Walton Ave & E 153 St,40.822351,-73.926907,743,0.05
1769,W 47 St & 10 Ave,40.762699,-73.993012,742,0.05
1770,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,742,0.05
1771,Pike St & E Broadway,40.714067,-73.992939,742,0.05
1772,Johnson St & Gold St,40.69474881,-73.98362464,740,0.05
1773,Gerard Ave & E 146 St,40.817755,-73.92965,740,0.05
1774,Halsey St & Tompkins Ave,40.6823687,-73.944118,739,0.05
1775,W 18 St & 9 Ave,40.74353373,-74.00367558,739,0.05
1776,Columbus Ave & W 95 St,40.791956,-73.968087,739,0.05
1777,11 St & Washington St,40.74998491,-74.02715027,737,0.05
1778,E 2 St & Avenue C,40.720874,-73.980858,736,0.05
1779,W 70 St & Amsterdam Ave,40.77748,-73.982886,733,0.05
1780,W 13 St & 7 Ave,40.737815,-73.999947,733,0.05
1781,W 16 St & The High Line,40.743349,-74.006818,732,0.05
1782,Willoughby St & Fleet St,40.69196566,-73.9813018,732,0.05
1783,St. Ann's Av & Bruckner Blvd,40.803399,-73.919763,732,0.05
1784,"Forsyth St	& Grand St",40.717798,-73.993161,730,0.05
1785,Melrose Ave & E 154 St,40.819609,-73.916071,728,0.05
1786,Gerard Ave & McClellan St,40.833909,-73.92112,727,0.05
1787,N 11 St & Kent Ave,40.72248189,-73.95921931,727,0.05
1788,Riverside Blvd & W 67 St,40.777507,-73.988886,727,0.05
1789,Cooper Square & Astor Pl,40.729515,-73.990753,726,0.05
1790,Jerome Ave & Ogden Ave,40.829797,-73.931015,725,0.05
1791,Douglass St & 3 Ave,40.6802133,-73.98432695,725,0.05
1792,E 82 St & East End Ave,40.7724607,-73.9468208,724,0.05
1793,1 Ave & E 30 St,40.741444,-73.975361,724,0.05
1794,W 90 St & Amsterdam Ave,40.79017948,-73.97288918,722,0.05
1795,E 138 St & Grand Concourse,40.813224,-73.930605,722,0.05
1796,E 68 St & 3 Ave,40.7671284,-73.96224618,721,0.05
1797,E 135 St & St Ann's Ave,40.805089,-73.918889,721,0.05
1798,Murray St & Greenwich St,40.714852,-74.011223,720,0.05
1799,35 St & 21 Ave,40.776745,-73.906558,718,0.05
1800,Washington Pl & 6 Ave,40.732241,-74.000264,718,0.05
1801,Amsterdam Ave & W 189 St,40.853142,-73.927094,718,0.05
1802,10 St & 7 Ave,40.6662078,-73.98199886,717,0.05
1803,Marin Light Rail,40.71458404,-74.04281706,715,0.05
1804,39 St & 2 Ave,40.655399,-74.010627,714,0.05
1805,Greene Ave & Nostrand Ave,40.6883337,-73.950916,714,0.05
1806,Boston Rd & E 167 St,40.828199,-73.903719,714,0.05
1807,Nassau St\t& Duffield St,40.698477,-73.98384,714,0.05
1808,Duane St & Greenwich St,40.71748752,-74.0104554,714,0.05
1809,E 174 St & Walton Ave,40.844811,-73.912042,713,0.05
1810,Riverview Park,40.744318,-74.04399,711,0.05
1811,E 170 St & Webster Ave,40.836179,-73.907301,711,0.05
1812,14 St Ferry - 14 St & Shipyard Ln,40.75296063,-74.02435273,710,0.05
1813,Harrison St & Hudson St,40.71870987,-74.0090009,709,0.05
1814,Communipaw & Berry Lane,40.714358,-74.06661,709,0.05
1815,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,708,0.05
1816,E 6 St & Avenue D,40.722281,-73.976687,706,0.05
1817,W Broadway & Spring St,40.724947,-74.001659,704,0.05
1818,MacDougal St & Prince St,40.727103,-74.002971,703,0.05
1819,White St & Johnson Ave,40.707174,-73.93581,703,0.05
1820,Sip Ave,40.7308971,-74.06391263,702,0.05
1821,48 St & 5 Ave,40.646351,-74.009271,701,0.05
1822,S 4 St & Wythe Ave,40.712859,-73.965903,701,0.05
1823,W 186 St & St. Nicholas Ave,40.852253,-73.931308,701,0.05
1824,Center Blvd & 51 Ave,40.74336608,-73.95960689,700,0.05
1825,21 St & 38 Ave,40.757631,-73.939122,700,0.05
1826,Freeman St & Southern Blvd,40.830051,-73.892103,699,0.05
1827,East End Ave & E 86 St,40.77518615,-73.94446054,699,0.05
1828,10 Ave & W 207 St,40.864632,-73.918598,698,0.05
1829,Oakland Ave,40.737603,-74.052478,695,0.05
1830,Lafayette Ave & Hunts Point Ave,40.816567,-73.888161,693,0.05
1831,Prospect Pl & Vanderbilt Ave,40.67767534,-73.96902144,692,0.05
1832,Jerome Ave & W 193 St,40.86659,-73.89794,692,0.05
1833,E 138 St & Canal St W,40.812304,-73.929153,692,0.05
1834,43 St & 23 Ave,40.769673,-73.906018,691,0.05
1835,Steinway St & Broadway,40.75905795,-73.91897544,691,0.05
1836,E 39 St & Lexington Ave,40.749499,-73.977292,688,0.05
1837,W 190 St & Broadway,40.856487,-73.932969,688,0.05
1838,67 St & Erik Pl,40.633385,-74.016562,687,0.05
1839,W 25 St & 6 Ave,40.743954,-73.991449,687,0.05
1840,Beck St & Leggett Ave,40.815077,-73.899939,686,0.05
1841,W 37 St & 10 Ave,40.756604,-73.997901,684,0.05
1842,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,684,0.05
1843,Concourse Village West & E 156 St,40.823162,-73.923267,682,0.05
1844,6 St & 7 Ave,40.6686627,-73.97988067,678,0.05
1845,46 St & 30 Rd,40.76072,-73.910989,677,0.05
1846,E 1 St & 1 Ave,40.723356,-73.98865,675,0.05
1847,Washington Ave & E 167 St,40.829896,-73.907618,675,0.05
1848,2 Ave & E 104 St,40.7892105,-73.94370784,672,0.05
1849,3 Ave & 17 St,40.666168,-73.995549,671,0.05
1850,Wolcott St & Dwight St,40.675327,-74.010069,670,0.05
1851,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,670,0.05
1852,Old Broadway & W 133 St,40.818212,-73.955277,670,0.05
1853,43 St & 35 Ave,40.754139,-73.919543,667,0.05
1854,Southern Blvd & Avenue St. John,40.812769,-73.901583,667,0.05
1855,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,665,0.05
1856,Bayard St & Baxter St,40.716021,-73.999744,664,0.05
1857,Degraw St & Smith St,40.6829151,-73.99318208,664,0.05
1858,Central Park W & W 91 St,40.788665,-73.966801,662,0.05
1859,Centre St & Seneca Ave,40.69969,-73.9022,661,0.05
1860,Sherman Ave & E 166 St,40.831305,-73.917447,660,0.05
1861,Mercer St & Bleecker St,40.727064,-73.996621,659,0.05
1862,Douglass St & 4 Ave,40.6792788,-73.98154004,659,0.05
1863,Morningside Ave & W 123 St,40.81,-73.9551508,657,0.05
1864,Washington Ave & Greene Ave,40.68650065,-73.96563307,657,0.05
1865,57 St & 4 Ave,40.642622,-74.016866,656,0.05
1866,Underhill Ave & Pacific St,40.6804836,-73.9646795,656,0.05
1867,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,654,0.05
1868,3 Ave & E 72 St,40.7699426,-73.96060712,654,0.05
1869,Boone Ave & E 172 St,40.832649,-73.885272,654,0.05
1870,Baltic St & 5 Ave,40.6795766,-73.97854971,653,0.05
1871,Clinton St & 7 St,40.74542,-74.03332,653,0.05
1872,E 8 St & Caton Ave,40.648055,-73.972432,652,0.05
1873,3 Ave & E 172 St,40.839586,-73.900277,651,0.05
1874,Columbia Heights & Cranberry St,40.70037867,-73.99548059,650,0.05
1875,Westchester Ave & E 156 St,40.817802,-73.905203,649,0.05
1876,Lexington Ave & E 111 St,40.7954121,-73.9441232,648,0.05
1877,W 29 St & 9 Ave,40.750073,-73.998393,647,0.05
1878,Morris Ave & E 153 St,40.820036,-73.921411,647,0.05
1879,Pacific St & Nevins St,40.6853761,-73.98302136,646,0.05
1880,Church Ave & Story St,40.642031,-73.981073,646,0.05
1881,E Tremont Ave & Jerome Ave,40.851747,-73.908964,646,0.05
1882,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,643,0.05
1883,Kingston Ave & Herkimer St,40.67890679,-73.94142771,641,0.05
1884,W 78 St & Amsterdam Ave,40.782536,-73.979085,641,0.05
1885,Union Ave & Jackson St,40.7160751,-73.952029,639,0.05
1886,Chester Ave & 12 Ave,40.644367,-73.984276,639,0.05
1887,St Ann's Ave & Westchester Ave,40.815887,-73.911918,638,0.05
1888,Glenwood Ave,40.727551,-74.07106,638,0.05
1889,E 103 St & Lexington Ave,40.7903051,-73.94755757,637,0.05
1890,E 163 St & Union Ave,40.822545,-73.901824,636,0.05
1891,14 St & 7 Ave,40.663779,-73.98396846,636,0.05
1892,6 St & Grand St,40.744397,-74.0345,635,0.05
1893,Lenox Ave & W 115 St,40.8011939,-73.9500739,635,0.05
1894,Montague St & Clinton St,40.6942715,-73.9923272,634,0.05
1895,W 15 St & 10 Ave,40.742754,-74.007474,633,0.05
1896,E 188 St & Creston Ave,40.861669,-73.898589,631,0.05
1897,Greene Ave & Throop Ave,40.6894932,-73.942061,631,0.05
1898,6 Ave & 60 St,40.638196,-74.013821,629,0.05
1899,E 68 St & Madison Ave,40.7691572,-73.96703464,628,0.05
1900,Clinton St & Tillary St,40.69623297,-73.99142057,628,0.05
1901,W 42 St & 8 Ave,40.75757,-73.990985,628,0.05
1902,W 106 St & Central Park West,40.798186,-73.960591,628,0.05
1903,Crescent St & 30 Ave,40.768692,-73.9249574,627,0.05
1904,Sedgwick Ave & W Tremont Ave,40.853157,-73.918214,626,0.05
1905,Hunts Point Ave & Bryant Ave,40.813991,-73.8855,626,0.05
1906,E 58 St & 1 Ave (NE Corner),40.75892386,-73.96226227,625,0.05
1907,E 171 St & Webster Ave,40.838379,-73.905838,625,0.05
1908,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,625,0.05
1909,Grant Ave & E 169 St,40.83579,-73.913741,622,0.05
1910,2 Ave & E 72 St,40.768762,-73.958408,620,0.05
1911,Clinton St & Union St,40.6831164,-73.99785267,619,0.05
1912,E 9 St & Avenue C,40.725213,-73.977688,619,0.05
1913,Hancock St & Bedford Ave,40.68216564,-73.95399026,617,0.05
1914,Clark St & Henry St,40.697601,-73.993446,616,0.05
1915,Intervale Ave & Westchester Ave,40.821967,-73.896752,616,0.05
1916,Harborside,40.7192517,-74.034234,613,0.05
1917,4 Ave & 9 St,40.6705135,-73.98876585,613,0.05
1918,2 Ave & E 29 St,40.741724,-73.978093,611,0.05
1919,Garfield Pl & 8 Ave,40.6711978,-73.97484126,611,0.05
1920,Bay St & Court St,40.671409,-74.001328,608,0.05
1921,Ditmars Blvd & 48 St,40.769219,-73.901001,608,0.05
1922,Carroll St & 5 Ave,40.6751622,-73.9814832,607,0.05
1923,W 36 St & 9 Ave,40.754623,-73.995168,607,0.05
1924,E Tremont Ave & E 176 St,40.847798,-73.901883,607,0.05
1925,Union St & 4 Ave,40.6772744,-73.98282002,606,0.05
1926,Crescent St & Broadway,40.7633589,-73.9286471,605,0.05
1927,Gerard Ave & E 165 St,40.83173,-73.922394,604,0.05
1928,14 St & 5 Ave,40.666287,-73.98895053,604,0.05
1929,E 51 St & Lexington Ave,40.75714758,-73.97207836,603,0.05
1930,E 20 St & Park Ave,40.738274,-73.98752,602,0.05
1931,Park Pl & Franklin Ave,40.6741806,-73.9564947,602,0.05
1932,Sheridan Ave & E 168 St,40.835334,-73.9154,602,0.05
1933,E 72 St & York Ave,40.766638,-73.953483,601,0.05
1934,Lexington Ave & E 29 St,40.743116,-73.982154,601,0.05
1935,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,600,0.05
1936,Graham Ave & Withers St,40.7169811,-73.94485918,598,0.05
1937,Nassau St & Navy St,40.69839895,-73.98068914,597,0.05
1938,W 167 St & St. Nicholas Ave,40.840124,-73.93949,595,0.05
1939,44 Dr & 21 St,40.748,-73.9460927,595,0.05
1940,Kent Ave & S 11 St,40.707645,-73.968415,594,0.05
1941,E 81 St & Park Ave,40.77677702,-73.9590097,593,0.05
1942,Macon St & Nostrand Ave,40.68098339,-73.95004798,593,0.05
1943,20 Ave & 21 St,40.784003,-73.912297,593,0.05
1944,E 138 St & Willow Ave,40.804168,-73.911545,593,0.05
1945,E 66 St & Madison Ave,40.76800889,-73.96845281,592,0.05
1946,Jackson Ave & 46 Rd,40.74524768,-73.94733276,592,0.05
1947,Kane St & Clinton St,40.6861758,-73.99645295,591,0.05
1948,W 204 St & Nagle Ave,40.863211,-73.920827,591,0.05
1949,Freeman St & Reverend James A Polite Ave,40.830529,-73.894717,588,0.05
1950,W 100 St & Broadway,40.797372,-73.970412,587,0.05
1951,Jerome Ave & E 164 St,40.831444,-73.926226,586,0.05
1952,Amsterdam Ave & W 82 St,40.785247,-73.976673,586,0.05
1953,Prospect Ave & Longwood Ave,40.81899,-73.90202,585,0.05
1954,Carroll St & 6 Ave,40.6740886,-73.9787282,585,0.05
1955,Dean St & Hoyt St,40.6864442,-73.98759104,584,0.05
1956,Madison Ave & E 82 St,40.778131,-73.960694,584,0.05
1957,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,583,0.05
1958,45 Rd & 11 St,40.74708586,-73.94977234,582,0.05
1959,W 37 St & 5 Ave,40.75038,-73.98339,581,0.05
1960,Centre St & Worth St,40.714948,-74.002345,581,0.05
1961,Christ Hospital,40.734785,-74.050443,581,0.05
1962,Mount Eden Pkwy & Eastburn Ave,40.842675,-73.908544,580,0.05
1963,E 95 St & 3 Ave,40.7849032,-73.950503,579,0.05
1964,Brook Ave & E 141 St,40.809619,-73.917875,578,0.05
1965,20 Ave & 42 St,40.775415,-73.900063,576,0.05
1966,46 St & 6 Ave,40.645921,-74.005708,575,0.05
1967,Broadway & Whipple St,40.7016657,-73.9437303,575,0.05
1968,Sullivan St & Washington Sq,40.730477,-73.999061,572,0.05
1969,Rivington St & Ridge St,40.718502,-73.983299,572,0.05
1970,Macombs Rd & W 175 St,40.848177,-73.916082,572,0.05
1971,Adam Clayton Powell Blvd & W 138 St,40.81695971,-73.94229591,572,0.05
1972,W 44 St & 5 Ave,40.755003,-73.980144,572,0.05
1973,Franklin St & W Broadway,40.719116,-74.006667,570,0.05
1974,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,569,0.05
1975,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,568,0.05
1976,E 12 St & 3 Ave,40.732233,-73.9889,568,0.05
1977,Columbia St & Lorraine St,40.674705,-74.007557,567,0.05
1978,Cauldwell Ave & E 161 St,40.82188,-73.907521,566,0.05
1979,Rogers Ave & Sterling St,40.6630619,-73.9538746,565,0.05
1980,Washington St,40.7242941,-74.0354826,565,0.05
1981,Anthony Ave & E Tremont Ave,40.848793,-73.903178,565,0.05
1982,Walton Ave & E 183 St,40.858472,-73.90266,564,0.05
1983,11 Ave & W 59 St,40.771497,-73.99046,564,0.05
1984,2 Ave & 32 St,40.659176,-74.006584,563,0.05
1985,Ogden Ave & W 164 St,40.832812,-73.929372,562,0.05
1986,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,561,0.05
1987,Putnam Ave & Throop Ave,40.6851532,-73.94111,561,0.05
1988,E 106 St & Madison Ave,40.7934337,-73.94945003,560,0.05
1989,Clay Ave & E 173 St,40.843264,-73.904867,560,0.05
1990,Prospect Pl & 6 Ave,40.6793307,-73.97519523,560,0.05
1991,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,559,0.05
1992,St James Pl & Oliver St,40.713079,-73.998512,558,0.05
1993,Madison St & Clinton St,40.71269042,-73.98776323,558,0.05
1994,29 St & 5 Ave,40.656986,-73.998194,557,0.05
1995,44 St & 2 Ave,40.652502,-74.013587,556,0.05
1996,53 St & 5 Ave,40.643371,-74.011884,553,0.05
1997,Hudson St & Reade St,40.71625,-74.009106,553,0.05
1998,E 47 St & Park Ave,40.755103,-73.974987,553,0.05
1999,Prospect Pl & Underhill Ave,40.6769694,-73.96579,553,0.05
2000,Bergen St & Smith St,40.686744,-73.990632,553,0.05
2001,Concord St & Bridge St,40.69766564,-73.98476437,552,0.05
2002,Crotona Park East & E 173 St,40.837037,-73.890413,548,0.05
2003,Queens Plaza North & Crescent St,40.751102,-73.940737,548,0.05
2004,31 St & 23 Ave,40.7747878,-73.9125551,548,0.05
2005,Courtlandt Ave & E 157 St,40.822267,-73.916792,548,0.05
2006,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,545,0.05
2007,Schermerhorn St & Court St,40.69102926,-73.99183363,544,0.05
2008,7 St & Monroe St,40.746412,-74.037977,544,0.05
2009,Newport PATH,40.7272235,-74.0337589,543,0.05
2010,W 107 St & Columbus Ave,40.7997568,-73.96211287,543,0.05
2011,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,541,0.05
2012,Boston Rd & Prospect Ave,40.833246,-73.896599,540,0.05
2013,Warren St,40.7211236,-74.03805095,539,0.05
2014,Lenox Ave & W 130 St,40.8107922,-73.9430681,538,0.05
2015,W 51 St & 6 Ave,40.76066,-73.98042,538,0.05
2016,DeKalb Ave & Franklin Ave,40.69064807,-73.95746179,537,0.05
2017,Columbia St & Rivington St,40.7174,-73.980166,537,0.05
2018,Laight St & Hudson St,40.72185379,-74.00771779,536,0.05
2019,Ditmars Blvd & 76 St,40.768442,-73.893531,536,0.05
2020,Riverside Dr & W 82 St,40.787209,-73.981281,535,0.05
2021,Fulton Ave & St. Paul's Pl,40.83545,-73.90153,533,0.05
2022,Jerome Ave & Anderson Ave,40.830179,-73.928747,533,0.05
2023,City Hall,40.7177325,-74.043845,533,0.05
2024,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,532,0.05
2025,W 50 St & 9 Ave,40.763605,-73.98918,531,0.05
2026,W 52 St & 11 Ave,40.767272,-73.993929,530,0.05
2027,Lewis Ave & Decatur St,40.6814598,-73.934903,529,0.05
2028,Adams St & 11 St,40.750915,-74.03354,528,0.05
2029,Watts St & Greenwich St,40.724055,-74.00966,528,0.05
2030,Soissons Landing,40.69231661,-74.01486576,527,0.05
2031,Lexington Ave & E 36 St,40.747574,-73.978801,525,0.05
2032,Bedford Ave & Nassau Ave,40.723117,-73.952123,525,0.05
2033,E 144 St & Brook Ave,40.811675,-73.917037,524,0.05
2034,Spruce St & Nassau St,40.711464,-74.005524,523,0.05
2035,Dey St,40.737711,-74.066921,523,0.05
2036,Waterloo Pl & Crotona Park East,40.839194,-73.888587,522,0.05
2037,E 106 St & 1 Ave,40.7892529,-73.93956237,522,0.05
2038,Carroll St & Columbia St,40.6830456,-74.00348559,521,0.05
2039,Wilkins Ave & Crotona Park E,40.835302,-73.895133,521,0.05
2040,E 149 St & Eagle Ave,40.814046,-73.91186,520,0.05
2041,E 170 St & Clay Ave,40.837213,-73.908345,520,0.05
2042,W 67 St & Broadway,40.774925,-73.982666,519,0.05
2043,Featherbed Ln & Nelson Ave,40.846011,-73.919637,519,0.05
2044,Boerum St & Broadway,40.70538077,-73.94976519,517,0.05
2045,Berry St & N 8 St,40.71901,-73.958525,517,0.05
2046,E 170 St & Sheridan Ave,40.838315,-73.912604,515,0.05
2047,W 218 St & Broadway,40.87139,-73.914318,515,0.05
2048,E 118 St & 3 Ave,40.799139,-73.9389152,515,0.05
2049,20 Ave & Shore Blvd,40.785994,-73.915098,515,0.05
2050,Smith St & 3 St,40.6787242,-73.99599099,513,0.05
2051,Madison St & 10 St,40.749943,-74.035864,513,0.05
2052,Metropolitan Ave & Stewart Ave,40.71401,-73.92793,512,0.05
2053,Stevens - River Ter & 6 St,40.743132,-74.026988,512,0.05
2054,E 25 St & 1 Ave,40.738177,-73.977387,512,0.05
2055,Hanson Pl & Ashland Pl,40.685068,-73.977908,511,0.05
2056,2 Ave & E 99 St,40.7862586,-73.94552579,510,0.05
2057,23 St & 3 Ave,40.662611,-73.998623,510,0.05
2058,E 128 St & 3 Ave,40.805631,-73.934077,510,0.05
2059,Warren St & Smith St,40.68542401,-73.99127774,509,0.05
2060,Bond St & Bergen St,40.6849668,-73.98620772,509,0.05
2061,E 171 St & 3 Ave,40.837119,-73.902185,509,0.05
2062,Willoughby Ave & Walworth St,40.69331716,-73.95381995,508,0.05
2063,W 84 St & Columbus Ave,40.785,-73.972834,507,0.05
2064,38 St & 30 Ave,40.76417452,-73.91583994,505,0.05
2065,31 Ave & Steinway St,40.7611488,-73.9170071,503,0.05
2066,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,503,0.05
2067,Jackson Square,40.71113,-74.0789,503,0.05
2068,31 Ave & Crescent St,40.7658346,-73.9265474,500,0.05
2069,Thompson St & Bleecker St,40.728401,-73.999688,500,0.05
